"calBP","PrDens"
45036,1.84460341064269e-05
45035,1.84131990821018e-05
45034,1.8380411533054e-05
45033,1.83476714143403e-05
45032,1.83149786810105e-05
45031,1.82823332881065e-05
45030,1.82497351906639e-05
45029,1.82171843437111e-05
45028,1.81846807022694e-05
45027,1.81522242213543e-05
45026,1.81198148559739e-05
45025,1.80874525611307e-05
45024,1.80551372918203e-05
45023,1.80228690030322e-05
45022,1.79906476497506e-05
45021,1.79584731869528e-05
45020,1.79263455696112e-05
45019,1.7892178628138e-05
45018,1.78580659949238e-05
45017,1.78240076104842e-05
45016,1.77900034153354e-05
45015,1.77560533499932e-05
45014,1.77221573549741e-05
45013,1.76883153707955e-05
45012,1.76545273379748e-05
45011,1.76207931970311e-05
45010,1.75871128884839e-05
45009,1.75534863528546e-05
45008,1.75199135306662e-05
45007,1.74863943624425e-05
45006,1.74529287887102e-05
45005,1.74195167499973e-05
45004,1.73861581868343e-05
45003,1.73528530397544e-05
45002,1.73196012492928e-05
45001,1.72864027559879e-05
45000,1.72532575003808e-05
44999,1.72204693850213e-05
44998,1.71877343113449e-05
44997,1.71550522181118e-05
44996,1.71224230440905e-05
44995,1.70898467280563e-05
44994,1.70573232087931e-05
44993,1.70248524250927e-05
44992,1.69924343157547e-05
44991,1.6960068819588e-05
44990,1.6927755875409e-05
44989,1.68954954220439e-05
44988,1.68632873983274e-05
44987,1.68311317431033e-05
44986,1.67990283952251e-05
44985,1.67669772935552e-05
44984,1.67349783769663e-05
44983,1.67030315843409e-05
44982,1.66711368545712e-05
44981,1.66392941265602e-05
44980,1.66075033392205e-05
44979,1.65770309554072e-05
44978,1.65466064812452e-05
44977,1.65162298621712e-05
44976,1.64859010436317e-05
44975,1.64556199710837e-05
44974,1.64253865899943e-05
44973,1.63952008458413e-05
44972,1.6365062684113e-05
44971,1.63349720503085e-05
44970,1.63049288899378e-05
44969,1.62749331485222e-05
44968,1.62449847715938e-05
44967,1.62150837046964e-05
44966,1.61852298933851e-05
44965,1.61554232832269e-05
44964,1.61256638198002e-05
44963,1.60959514486957e-05
44962,1.60662861155159e-05
44961,1.60366677658757e-05
44960,1.60070963454022e-05
44959,1.59748108997606e-05
44958,1.59425802281558e-05
44957,1.59104042645415e-05
44956,1.58782829428835e-05
44955,1.58462161971589e-05
44954,1.58142039613569e-05
44953,1.57822461694788e-05
44952,1.57503427555382e-05
44951,1.57184936535618e-05
44950,1.56866987975882e-05
44949,1.56549581216696e-05
44948,1.56232715598708e-05
44947,1.55916390462701e-05
44946,1.55600605149596e-05
44945,1.55285359000448e-05
44944,1.54970651356451e-05
44943,1.54656481558938e-05
44942,1.54342848949387e-05
44941,1.54029752869422e-05
44940,1.53717192660809e-05
44939,1.53402154755188e-05
44938,1.53087654636093e-05
44937,1.5277369165756e-05
44936,1.52460265173742e-05
44935,1.521473745389e-05
44934,1.51835019107406e-05
44933,1.51523198233753e-05
44932,1.51211911272543e-05
44931,1.50901157578508e-05
44930,1.50590936506492e-05
44929,1.50281247411464e-05
44928,1.49972089648518e-05
44927,1.49663462572874e-05
44926,1.49355365539881e-05
44925,1.49047797905017e-05
44924,1.48740759023892e-05
44923,1.48434248252248e-05
44922,1.48128264945962e-05
44921,1.47822808461053e-05
44920,1.47517878153673e-05
44919,1.47210501626534e-05
44918,1.46903654829096e-05
44917,1.46597337124232e-05
44916,1.46291547874923e-05
44915,1.45986286444253e-05
44914,1.45681552195411e-05
44913,1.45377344491699e-05
44912,1.45073662696524e-05
44911,1.44770506173413e-05
44910,1.44467874286002e-05
44909,1.44165766398043e-05
44908,1.43864181873409e-05
44907,1.43563120076086e-05
44906,1.43262580370191e-05
44905,1.42962562119956e-05
44904,1.42663064689741e-05
44903,1.42364087444031e-05
44902,1.42065629747441e-05
44901,1.41767690964716e-05
44900,1.41470270460731e-05
44899,1.41164624635215e-05
44898,1.40859519159232e-05
44897,1.40554953385804e-05
44896,1.40250926667977e-05
44895,1.39947438358806e-05
44894,1.39644487811373e-05
44893,1.39342074378781e-05
44892,1.39040197414156e-05
44891,1.38738856270657e-05
44890,1.38438050301468e-05
44889,1.38137778859804e-05
44888,1.37838041298916e-05
44887,1.37538836972089e-05
44886,1.37240165232648e-05
44885,1.36942025433955e-05
44884,1.36644416929417e-05
44883,1.36347339072483e-05
44882,1.36050791216648e-05
44881,1.35754772715458e-05
44880,1.35459282922507e-05
44879,1.351564301115e-05
44878,1.34854134397398e-05
44877,1.34552395070424e-05
44876,1.3425121142091e-05
44875,1.3395058273931e-05
44874,1.33650508316193e-05
44873,1.33350987442247e-05
44872,1.33052019408286e-05
44871,1.32753603505243e-05
44870,1.32455739024183e-05
44869,1.32158425256298e-05
44868,1.31861661492911e-05
44867,1.31565447025481e-05
44866,1.31269781145597e-05
44865,1.30974663144989e-05
44864,1.30680092315529e-05
44863,1.30386067949227e-05
44862,1.30092589338242e-05
44861,1.29799655774873e-05
44860,1.29507266551573e-05
44859,1.29209963702371e-05
44858,1.28913223582869e-05
44857,1.28617045459632e-05
44856,1.28321428599301e-05
44855,1.28026372268603e-05
44854,1.27731875734346e-05
44853,1.27437938263426e-05
44852,1.27144559122828e-05
44851,1.26851737579625e-05
44850,1.26559472900991e-05
44849,1.26267764354192e-05
44848,1.25976611206596e-05
44847,1.25686012725673e-05
44846,1.25395968178995e-05
44845,1.25106476834242e-05
44844,1.24817537959208e-05
44843,1.24529150821794e-05
44842,1.2424131469002e-05
44841,1.23954028832018e-05
44840,1.23667292516046e-05
44839,1.23371174477464e-05
44838,1.23075643121492e-05
44837,1.22780697637712e-05
44836,1.22486337215857e-05
44835,1.22192561045817e-05
44834,1.21899368317644e-05
44833,1.21606758221547e-05
44832,1.21314729947909e-05
44831,1.21023282687273e-05
44830,1.2073241563036e-05
44829,1.20442127968062e-05
44828,1.20152418891447e-05
44827,1.19863287591766e-05
44826,1.19574733260449e-05
44825,1.19286755089118e-05
44824,1.18999352269578e-05
44823,1.18712523993825e-05
44822,1.18426269454054e-05
44821,1.18140587842652e-05
44820,1.17855478352211e-05
44819,1.17563902731809e-05
44818,1.17272925836487e-05
44817,1.16982546793591e-05
44816,1.16692764730749e-05
44815,1.16403578775878e-05
44814,1.16114988057182e-05
44813,1.15826991703157e-05
44812,1.15539588842593e-05
44811,1.15252778604579e-05
44810,1.14966560118505e-05
44809,1.14680932514061e-05
44808,1.14395894921248e-05
44807,1.14111446470372e-05
44806,1.13827586292053e-05
44805,1.13544313517225e-05
44804,1.1326162727714e-05
44803,1.1297952670337e-05
44802,1.12698010927811e-05
44801,1.12417079082685e-05
44800,1.12136730300541e-05
44799,1.11841060955585e-05
44798,1.11546042004445e-05
44797,1.11251672412654e-05
44796,1.10957951146238e-05
44795,1.1066487717171e-05
44794,1.10372449456078e-05
44793,1.1008066696685e-05
44792,1.09789528672034e-05
44791,1.09499033540148e-05
44790,1.09209180540212e-05
44789,1.08919968641762e-05
44788,1.08631396814847e-05
44787,1.08343464030036e-05
44786,1.0805616925842e-05
44785,1.07769511471616e-05
44784,1.07483489641766e-05
44783,1.07198102741547e-05
44782,1.06913349744169e-05
44781,1.06629229623384e-05
44780,1.06345741353481e-05
44779,1.06071641214726e-05
44778,1.05798132426487e-05
44777,1.05525214057346e-05
44776,1.05252885176375e-05
44775,1.04981144853132e-05
44774,1.0470999215767e-05
44773,1.0443942616054e-05
44772,1.04169445932784e-05
44771,1.03900050545953e-05
44770,1.03631239072092e-05
44769,1.03363010583761e-05
44768,1.03095364154025e-05
44767,1.02828298856457e-05
44766,1.02561813765152e-05
44765,1.02295907954714e-05
44764,1.0203058050027e-05
44763,1.01765830477471e-05
44762,1.01501656962487e-05
44761,1.0123805903202e-05
44760,1.00975035763298e-05
44759,1.00689667959911e-05
44758,1.00404979712638e-05
44757,0
44756,0
44755,0
44754,0
44753,0
44752,0
44751,0
44750,0
44749,0
44748,0
44747,0
44746,0
44745,0
44744,0
44743,0
44742,0
44741,0
44740,0
44739,0
44738,0
44737,0
44736,0
44735,0
44734,0
44733,0
44732,0
44731,0
44730,0
44729,0
44728,0
44727,0
44726,0
44725,0
44724,0
44723,0
44722,0
44721,0
44720,0
44719,0
44718,0
44717,0
44716,0
44715,0
44714,0
44713,0
44712,0
44711,0
44710,0
44709,0
44708,0
44707,0
44706,0
44705,0
44704,0
44703,0
44702,0
44701,0
44700,0
44699,0
44698,0
44697,0
44696,0
44695,0
44694,0
44693,0
44692,0
44691,0
44690,0
44689,0
44688,0
44687,0
44686,0
44685,0
44684,0
44683,0
44682,0
44681,0
44680,0
44679,0
44678,0
44677,0
44676,0
44675,0
44674,0
44673,0
44672,0
44671,0
44670,0
44669,0
44668,0
44667,0
44666,0
44665,0
44664,0
44663,0
44662,0
44661,0
44660,0
44659,0
44658,0
44657,0
44656,0
44655,0
44654,0
44653,0
44652,0
44651,0
44650,0
44649,0
44648,0
44647,0
44646,0
44645,0
44644,0
44643,0
44642,0
44641,0
44640,0
44639,0
44638,0
44637,0
44636,0
44635,0
44634,0
44633,0
44632,0
44631,0
44630,0
44629,0
44628,0
44627,0
44626,0
44625,0
44624,0
44623,0
44622,0
44621,0
44620,0
44619,0
44618,0
44617,0
44616,0
44615,0
44614,0
44613,0
44612,0
44611,0
44610,0
44609,0
44608,0
44607,0
44606,0
44605,0
44604,0
44603,0
44602,0
44601,0
44600,0
44599,0
44598,0
44597,0
44596,0
44595,0
44594,0
44593,0
44592,0
44591,0
44590,0
44589,0
44588,0
44587,0
44586,0
44585,0
44584,0
44583,0
44582,0
44581,0
44580,0
44579,0
44578,0
44577,0
44576,0
44575,0
44574,0
44573,0
44572,0
44571,0
44570,0
44569,0
44568,0
44567,0
44566,0
44565,0
44564,0
44563,0
44562,0
44561,0
44560,0
44559,0
44558,0
44557,0
44556,0
44555,0
44554,0
44553,0
44552,0
44551,0
44550,0
44549,0
44548,0
44547,0
44546,0
44545,0
44544,0
44543,0
44542,0
44541,0
44540,0
44539,0
44538,0
44537,0
44536,0
44535,0
44534,0
44533,0
44532,0
44531,0
44530,0
44529,0
44528,0
44527,0
44526,0
44525,0
44524,0
44523,0
44522,0
44521,0
44520,0
44519,0
44518,0
44517,0
44516,0
44515,0
44514,0
44513,0
44512,0
44511,0
44510,0
44509,0
44508,0
44507,0
44506,0
44505,0
44504,0
44503,0
44502,0
44501,0
44500,0
44499,0
44498,0
44497,0
44496,0
44495,0
44494,0
44493,0
44492,0
44491,0
44490,0
44489,0
44488,0
44487,0
44486,0
44485,0
44484,0
44483,0
44482,0
44481,0
44480,0
44479,0
44478,0
44477,0
44476,0
44475,0
44474,0
44473,0
44472,0
44471,0
44470,0
44469,0
44468,0
44467,0
44466,0
44465,0
44464,0
44463,0
44462,0
44461,0
44460,0
44459,0
44458,0
44457,0
44456,0
44455,0
44454,0
44453,0
44452,0
44451,0
44450,0
44449,0
44448,0
44447,0
44446,0
44445,0
44444,0
44443,0
44442,0
44441,0
44440,0
44439,0
44438,0
44437,0
44436,0
44435,0
44434,0
44433,0
44432,0
44431,0
44430,0
44429,0
44428,0
44427,0
44426,0
44425,0
44424,0
44423,0
44422,0
44421,0
44420,0
44419,0
44418,0
44417,0
44416,0
44415,0
44414,0
44413,0
44412,0
44411,0
44410,0
44409,0
44408,0
44407,0
44406,0
44405,0
44404,0
44403,0
44402,0
44401,0
44400,0
44399,0
44398,0
44397,0
44396,0
44395,0
44394,0
44393,0
44392,0
44391,0
44390,0
44389,0
44388,0
44387,0
44386,0
44385,0
44384,0
44383,0
44382,0
44381,0
44380,0
44379,0
44378,0
44377,0
44376,0
44375,0
44374,0
44373,0
44372,0
44371,0
44370,0
44369,0
44368,0
44367,0
44366,0
44365,0
44364,0
44363,0
44362,0
44361,0
44360,0
44359,0
44358,0
44357,0
44356,0
44355,0
44354,0
44353,0
44352,0
44351,0
44350,0
44349,0
44348,0
44347,0
44346,0
44345,0
44344,0
44343,0
44342,0
44341,0
44340,0
44339,0
44338,0
44337,0
44336,0
44335,0
44334,0
44333,0
44332,0
44331,0
44330,0
44329,0
44328,0
44327,0
44326,0
44325,0
44324,0
44323,0
44322,0
44321,0
44320,0
44319,0
44318,0
44317,0
44316,0
44315,0
44314,0
44313,0
44312,0
44311,0
44310,0
44309,0
44308,0
44307,0
44306,0
44305,0
44304,0
44303,0
44302,0
44301,0
44300,0
44299,0
44298,0
44297,0
44296,0
44295,0
44294,0
44293,0
44292,0
44291,0
44290,0
44289,0
44288,0
44287,0
44286,0
44285,0
44284,0
44283,0
44282,0
44281,0
44280,0
44279,0
44278,0
44277,0
44276,0
44275,0
44274,0
44273,0
44272,0
44271,0
44270,0
44269,0
44268,0
44267,0
44266,0
44265,0
44264,0
44263,0
44262,0
44261,0
44260,0
44259,0
44258,0
44257,0
44256,0
44255,0
44254,0
44253,0
44252,0
44251,0
44250,0
44249,0
44248,0
44247,0
44246,0
44245,0
44244,0
44243,0
44242,0
44241,0
44240,0
44239,0
44238,0
44237,0
44236,0
44235,0
44234,0
44233,0
44232,0
44231,0
44230,0
44229,0
44228,0
44227,0
44226,0
44225,0
44224,0
44223,0
44222,0
44221,0
44220,0
44219,0
44218,0
44217,0
44216,0
44215,0
44214,0
44213,0
44212,0
44211,0
44210,0
44209,0
44208,0
44207,0
44206,0
44205,0
44204,0
44203,0
44202,0
44201,0
44200,0
44199,0
44198,0
44197,0
44196,0
44195,0
44194,0
44193,0
44192,0
44191,0
44190,0
44189,0
44188,0
44187,0
44186,0
44185,0
44184,0
44183,0
44182,0
44181,0
44180,0
44179,0
44178,0
44177,0
44176,0
44175,0
44174,0
44173,0
44172,0
44171,0
44170,0
44169,0
44168,0
44167,0
44166,0
44165,0
44164,0
44163,0
44162,0
44161,0
44160,0
44159,0
44158,0
44157,0
44156,0
44155,0
44154,0
44153,0
44152,0
44151,0
44150,0
44149,0
44148,0
44147,0
44146,0
44145,0
44144,0
44143,0
44142,0
44141,0
44140,0
44139,0
44138,0
44137,0
44136,0
44135,0
44134,0
44133,0
44132,0
44131,0
44130,0
44129,0
44128,0
44127,0
44126,0
44125,0
44124,0
44123,0
44122,0
44121,0
44120,0
44119,0
44118,0
44117,0
44116,0
44115,0
44114,0
44113,0
44112,0
44111,0
44110,0
44109,0
44108,0
44107,0
44106,0
44105,0
44104,0
44103,0
44102,0
44101,0
44100,0
44099,0
44098,0
44097,0
44096,0
44095,0
44094,0
44093,0
44092,0
44091,0
44090,0
44089,0
44088,0
44087,0
44086,0
44085,0
44084,0
44083,0
44082,0
44081,0
44080,0
44079,0
44078,0
44077,0
44076,0
44075,0
44074,0
44073,0
44072,0
44071,0
44070,0
44069,0
44068,0
44067,0
44066,0
44065,0
44064,0
44063,0
44062,0
44061,0
44060,0
44059,0
44058,0
44057,0
44056,0
44055,0
44054,0
44053,0
44052,0
44051,0
44050,0
44049,0
44048,0
44047,0
44046,0
44045,0
44044,0
44043,0
44042,0
44041,0
44040,0
44039,0
44038,0
44037,0
44036,0
44035,0
44034,0
44033,0
44032,0
44031,0
44030,0
44029,0
44028,0
44027,0
44026,0
44025,0
44024,0
44023,0
44022,0
44021,0
44020,0
44019,0
44018,0
44017,0
44016,0
44015,0
44014,0
44013,0
44012,0
44011,0
44010,0
44009,0
44008,0
44007,0
44006,0
44005,0
44004,0
44003,0
44002,0
44001,0
44000,0
43999,0
43998,0
43997,0
43996,0
43995,0
43994,0
43993,0
43992,0
43991,0
43990,0
43989,0
43988,0
43987,0
43986,0
43985,0
43984,0
43983,0
43982,0
43981,0
43980,0
43979,0
43978,0
43977,0
43976,0
43975,0
43974,0
43973,0
43972,0
43971,0
43970,0
43969,0
43968,0
43967,0
43966,0
43965,0
43964,0
43963,0
43962,0
43961,0
43960,0
43959,0
43958,0
43957,0
43956,0
43955,0
43954,0
43953,0
43952,0
43951,0
43950,0
43949,0
43948,0
43947,0
43946,0
43945,0
43944,0
43943,0
43942,0
43941,0
43940,0
43939,0
43938,0
43937,0
43936,0
43935,0
43934,0
43933,0
43932,0
43931,0
43930,0
43929,0
43928,0
43927,0
43926,0
43925,0
43924,0
43923,0
43922,0
43921,0
43920,0
43919,0
43918,0
43917,0
43916,0
43915,0
43914,0
43913,0
43912,0
43911,0
43910,0
43909,0
43908,0
43907,0
43906,0
43905,0
43904,0
43903,0
43902,0
43901,0
43900,0
43899,0
43898,0
43897,0
43896,0
43895,0
43894,0
43893,0
43892,0
43891,0
43890,0
43889,0
43888,0
43887,0
43886,0
43885,0
43884,0
43883,0
43882,0
43881,0
43880,0
43879,0
43878,0
43877,0
43876,0
43875,0
43874,0
43873,0
43872,0
43871,0
43870,0
43869,0
43868,0
43867,0
43866,0
43865,0
43864,0
43863,0
43862,0
43861,0
43860,0
43859,0
43858,0
43857,0
43856,0
43855,0
43854,0
43853,0
43852,0
43851,0
43850,0
43849,0
43848,0
43847,0
43846,0
43845,0
43844,0
43843,0
43842,0
43841,0
43840,0
43839,0
43838,0
43837,0
43836,0
43835,0
43834,0
43833,0
43832,0
43831,0
43830,0
43829,0
43828,0
43827,0
43826,0
43825,0
43824,0
43823,0
43822,0
43821,0
43820,0
43819,0
43818,0
43817,0
43816,0
43815,0
43814,0
43813,0
43812,0
43811,0
43810,0
43809,0
43808,0
43807,0
43806,0
43805,0
43804,0
43803,0
43802,0
43801,0
43800,0
43799,0
43798,0
43797,0
43796,0
43795,0
43794,0
43793,0
43792,0
43791,0
43790,0
43789,0
43788,0
43787,0
43786,0
43785,0
43784,0
43783,0
43782,0
43781,0
43780,0
43779,0
43778,0
43777,0
43776,0
43775,0
43774,0
43773,0
43772,0
43771,0
43770,0
43769,0
43768,0
43767,0
43766,0
43765,0
43764,0
43763,0
43762,0
43761,0
43760,0
43759,0
43758,0
43757,0
43756,0
43755,0
43754,0
43753,0
43752,0
43751,0
43750,0
43749,0
43748,0
43747,0
43746,0
43745,0
43744,0
43743,0
43742,0
43741,0
43740,0
43739,0
43738,0
43737,0
43736,0
43735,0
43734,0
43733,0
43732,0
43731,0
43730,0
43729,0
43728,0
43727,0
43726,0
43725,0
43724,0
43723,0
43722,0
43721,0
43720,0
43719,0
43718,0
43717,0
43716,0
43715,0
43714,0
43713,0
43712,0
43711,0
43710,0
43709,0
43708,0
43707,0
43706,0
43705,0
43704,0
43703,0
43702,0
43701,0
43700,0
43699,0
43698,0
43697,0
43696,0
43695,0
43694,0
43693,0
43692,0
43691,0
43690,0
43689,0
43688,0
43687,0
43686,0
43685,0
43684,0
43683,0
43682,0
43681,0
43680,0
43679,0
43678,0
43677,0
43676,0
43675,0
43674,0
43673,0
43672,0
43671,0
43670,0
43669,0
43668,0
43667,0
43666,0
43665,0
43664,0
43663,0
43662,0
43661,0
43660,0
43659,0
43658,0
43657,0
43656,0
43655,0
43654,0
43653,0
43652,0
43651,0
43650,0
43649,0
43648,0
43647,0
43646,0
43645,0
43644,0
43643,0
43642,0
43641,0
43640,0
43639,0
43638,0
43637,0
43636,0
43635,0
43634,0
43633,0
43632,0
43631,0
43630,0
43629,0
43628,0
43627,0
43626,0
43625,0
43624,0
43623,0
43622,0
43621,0
43620,0
43619,0
43618,0
43617,0
43616,0
43615,0
43614,0
43613,0
43612,0
43611,0
43610,0
43609,0
43608,0
43607,0
43606,0
43605,0
43604,0
43603,0
43602,0
43601,0
43600,0
43599,0
43598,0
43597,0
43596,0
43595,0
43594,0
43593,0
43592,0
43591,0
43590,0
43589,0
43588,0
43587,0
43586,0
43585,0
43584,0
43583,0
43582,0
43581,0
43580,0
43579,0
43578,0
43577,0
43576,0
43575,0
43574,0
43573,0
43572,0
43571,0
43570,0
43569,0
43568,0
43567,0
43566,0
43565,0
43564,0
43563,0
43562,0
43561,0
43560,0
43559,0
43558,0
43557,0
43556,0
43555,0
43554,0
43553,0
43552,0
43551,0
43550,0
43549,0
43548,0
43547,0
43546,0
43545,0
43544,0
43543,0
43542,0
43541,0
43540,0
43539,0
43538,0
43537,0
43536,0
43535,0
43534,0
43533,0
43532,0
43531,0
43530,0
43529,0
43528,0
43527,0
43526,0
43525,0
43524,0
43523,0
43522,0
43521,0
43520,0
43519,0
43518,0
43517,0
43516,0
43515,0
43514,0
43513,0
43512,0
43511,0
43510,0
43509,0
43508,0
43507,0
43506,0
43505,0
43504,0
43503,0
43502,0
43501,0
43500,0
43499,0
43498,0
43497,0
43496,0
43495,0
43494,0
43493,0
43492,0
43491,0
43490,0
43489,0
43488,0
43487,0
43486,0
43485,0
43484,0
43483,0
43482,0
43481,0
43480,0
43479,0
43478,0
43477,0
43476,0
43475,0
43474,0
43473,0
43472,0
43471,0
43470,0
43469,0
43468,0
43467,0
43466,0
43465,0
43464,0
43463,0
43462,0
43461,0
43460,0
43459,0
43458,0
43457,0
43456,0
43455,0
43454,0
43453,0
43452,0
43451,0
43450,0
43449,0
43448,0
43447,0
43446,0
43445,0
43444,0
43443,0
43442,0
43441,0
43440,0
43439,0
43438,0
43437,0
43436,0
43435,0
43434,0
43433,0
43432,0
43431,0
43430,0
43429,0
43428,0
43427,0
43426,0
43425,0
43424,0
43423,0
43422,0
43421,0
43420,0
43419,0
43418,0
43417,0
43416,0
43415,0
43414,0
43413,0
43412,0
43411,0
43410,0
43409,0
43408,0
43407,0
43406,0
43405,0
43404,0
43403,0
43402,0
43401,0
43400,0
43399,0
43398,0
43397,0
43396,0
43395,0
43394,0
43393,0
43392,0
43391,0
43390,0
43389,0
43388,0
43387,0
43386,0
43385,0
43384,0
43383,0
43382,0
43381,0
43380,0
43379,0
43378,0
43377,0
43376,0
43375,0
43374,0
43373,0
43372,0
43371,0
43370,0
43369,0
43368,0
43367,0
43366,0
43365,0
43364,0
43363,0
43362,0
43361,0
43360,0
43359,0
43358,0
43357,0
43356,0
43355,0
43354,0
43353,0
43352,0
43351,0
43350,0
43349,0
43348,0
43347,0
43346,0
43345,0
43344,0
43343,0
43342,0
43341,0
43340,0
43339,0
43338,0
43337,0
43336,0
43335,0
43334,0
43333,0
43332,0
43331,0
43330,0
43329,0
43328,0
43327,0
43326,0
43325,0
43324,0
43323,0
43322,0
43321,0
43320,0
43319,0
43318,0
43317,0
43316,0
43315,0
43314,0
43313,0
43312,0
43311,0
43310,0
43309,0
43308,0
43307,0
43306,0
43305,0
43304,0
43303,0
43302,0
43301,0
43300,0
43299,0
43298,0
43297,0
43296,0
43295,0
43294,0
43293,0
43292,0
43291,0
43290,0
43289,0
43288,0
43287,0
43286,0
43285,0
43284,0
43283,0
43282,0
43281,0
43280,0
43279,0
43278,0
43277,0
43276,0
43275,0
43274,0
43273,0
43272,0
43271,0
43270,0
43269,0
43268,0
43267,0
43266,0
43265,0
43264,0
43263,0
43262,0
43261,0
43260,0
43259,0
43258,0
43257,0
43256,0
43255,0
43254,0
43253,0
43252,0
43251,0
43250,0
43249,0
43248,0
43247,0
43246,0
43245,0
43244,0
43243,0
43242,0
43241,0
43240,0
43239,0
43238,0
43237,0
43236,0
43235,0
43234,0
43233,0
43232,0
43231,0
43230,0
43229,0
43228,0
43227,0
43226,0
43225,0
43224,0
43223,0
43222,0
43221,0
43220,0
43219,0
43218,0
43217,0
43216,0
43215,0
43214,0
43213,0
43212,0
43211,0
43210,0
43209,0
43208,0
43207,0
43206,0
43205,0
43204,0
43203,0
43202,0
43201,0
43200,0
43199,0
43198,0
43197,0
43196,0
43195,0
43194,0
43193,0
43192,0
43191,0
43190,0
43189,0
43188,0
43187,0
43186,0
43185,0
43184,0
43183,0
43182,0
43181,0
43180,0
43179,0
43178,0
43177,0
43176,0
43175,0
43174,0
43173,0
43172,0
43171,0
43170,0
43169,0
43168,0
43167,0
43166,0
43165,0
43164,0
43163,0
43162,0
43161,0
43160,0
43159,0
43158,0
43157,0
43156,0
43155,0
43154,0
43153,0
43152,0
43151,0
43150,0
43149,0
43148,0
43147,0
43146,0
43145,0
43144,0
43143,0
43142,0
43141,0
43140,0
43139,0
43138,0
43137,0
43136,0
43135,0
43134,0
43133,0
43132,0
43131,0
43130,0
43129,0
43128,0
43127,0
43126,0
43125,0
43124,0
43123,0
43122,0
43121,0
43120,0
43119,0
43118,0
43117,0
43116,0
43115,0
43114,0
43113,0
43112,0
43111,0
43110,0
43109,0
43108,0
43107,0
43106,0
43105,0
43104,0
43103,0
43102,0
43101,0
43100,0
43099,0
43098,0
43097,0
43096,0
43095,0
43094,0
43093,0
43092,0
43091,0
43090,0
43089,0
43088,0
43087,0
43086,0
43085,0
43084,0
43083,0
43082,0
43081,0
43080,0
43079,0
43078,0
43077,0
43076,0
43075,0
43074,0
43073,0
43072,0
43071,0
43070,0
43069,0
43068,0
43067,0
43066,0
43065,1.69205589871803e-05
43064,1.69954807903541e-05
43063,1.70706890314857e-05
43062,1.71461845754313e-05
43061,1.72219682885462e-05
43060,1.72980410386835e-05
43059,1.73806610059061e-05
43058,1.74636212025836e-05
43057,1.75469227317012e-05
43056,1.76305666982685e-05
43055,1.77145542093149e-05
43054,1.77988863738849e-05
43053,1.78835643030336e-05
43052,1.79685891098223e-05
43051,1.80539619093133e-05
43050,1.81396838185657e-05
43049,1.82257559566301e-05
43048,1.83121794445441e-05
43047,1.83989554053272e-05
43046,1.8486084963976e-05
43045,1.85735692474589e-05
43044,1.86614093847113e-05
43043,1.87496065066301e-05
43042,1.8838161746069e-05
43041,1.89270762378328e-05
43040,1.90163511186723e-05
43039,1.91059875272788e-05
43038,1.91959866042789e-05
43037,1.92863494922288e-05
43036,1.93770773356087e-05
43035,1.94681712808177e-05
43034,1.95596324761672e-05
43033,1.96514620718764e-05
43032,1.97436612200653e-05
43031,1.98362310747498e-05
43030,1.99291727918353e-05
43029,2.0022487529111e-05
43028,2.01161764462436e-05
43027,2.02102407047717e-05
43026,2.03046814680991e-05
43025,2.03994999014892e-05
43024,2.0494697172058e-05
43023,2.05902744487687e-05
43022,2.06862329024248e-05
43021,2.07825737056634e-05
43020,2.08792980329494e-05
43019,2.09844920691259e-05
43018,2.10901369948211e-05
43017,2.11962342855683e-05
43016,2.13027854192251e-05
43015,2.14097918759604e-05
43014,2.15172551382457e-05
43013,2.16251766908433e-05
43012,2.17335580207957e-05
43011,2.18424006174161e-05
43010,2.19517059722746e-05
43009,2.20614755791893e-05
43008,2.21717109342143e-05
43007,2.22824135356279e-05
43006,2.2393584883923e-05
43005,2.25052264817932e-05
43004,2.26173398341227e-05
43003,2.2729926447974e-05
43002,2.28429878325762e-05
43001,2.29565254993141e-05
43000,2.3070540961714e-05
42999,2.31869240509876e-05
42998,2.33038058508057e-05
42997,2.3421187981406e-05
42996,2.35390720654149e-05
42995,2.36574597278315e-05
42994,2.37763525960167e-05
42993,2.38957522996787e-05
42992,2.40156604708583e-05
42991,2.41360787439181e-05
42990,2.42570087555248e-05
42989,2.43784521446393e-05
42988,2.45004105525004e-05
42987,2.462288562261e-05
42986,2.47458790007215e-05
42985,2.4869392334822e-05
42984,2.49934272751211e-05
42983,2.51179854740348e-05
42982,2.52430685861692e-05
42981,2.53686782683093e-05
42980,2.54948161794e-05
42979,2.56243877259369e-05
42978,2.5754515408007e-05
42977,2.58852010072763e-05
42976,2.60164463077057e-05
42975,2.61482530955334e-05
42974,2.62806231592576e-05
42973,2.64135582896188e-05
42972,2.65470602795818e-05
42971,2.66811309243175e-05
42970,2.68157720211854e-05
42969,2.69509853697145e-05
42968,2.70867727715858e-05
42967,2.72231360306129e-05
42966,2.7360076952724e-05
42965,2.74975973459427e-05
42964,2.76356990203689e-05
42963,2.77743837881602e-05
42962,2.79136534635124e-05
42961,2.80535098626397e-05
42960,2.8193954803756e-05
42959,2.83467600230778e-05
42958,2.85002631149599e-05
42957,2.86544664341763e-05
42956,2.8809372338355e-05
42955,2.89649831879442e-05
42954,2.91213013461857e-05
42953,2.92783291790825e-05
42952,2.94360690553669e-05
42951,2.95945233464726e-05
42950,2.97536944264998e-05
