"calBP","PrDens"
47057,5.70816584253076e-05
47056,5.71476756740527e-05
47055,5.72137613267344e-05
47054,5.72799154286314e-05
47053,5.73461380249912e-05
47052,5.74124291610306e-05
47051,5.74787888819325e-05
47050,5.75452172328501e-05
47049,5.76117142589036e-05
47048,5.76782800051814e-05
47047,5.77449145167398e-05
47046,5.7811617838601e-05
47045,5.78783900157562e-05
47044,5.79452310931629e-05
47043,5.80121411157458e-05
47042,5.8079120128397e-05
47041,5.81461681759732e-05
47040,5.82132853032995e-05
47039,5.82921919590762e-05
47038,5.83711945430793e-05
47037,5.84502931289608e-05
47036,5.85294877903068e-05
47035,5.86087786006375e-05
47034,5.86881656334067e-05
47033,5.87676489620014e-05
47032,5.88472286597414e-05
47031,5.89269047998788e-05
47030,5.90066774555978e-05
47029,5.90865467000142e-05
47028,5.9166512606175e-05
47027,5.92465752470578e-05
47026,5.93267346955708e-05
47025,5.94069910245521e-05
47024,5.94873443067692e-05
47023,5.95677946149191e-05
47022,5.96483420216273e-05
47021,5.97289865994476e-05
47020,5.9809728420862e-05
47019,5.98993773158458e-05
47018,5.99891430416161e-05
47017,6.00790256892391e-05
47016,6.01690253496708e-05
47015,6.02591421137601e-05
47014,6.03493760722452e-05
47013,6.04397273157542e-05
47012,6.05301959348052e-05
47011,6.06207820198024e-05
47010,6.07114856610401e-05
47009,6.0802306948699e-05
47008,6.08932459728465e-05
47007,6.09843028234367e-05
47006,6.1075477590307e-05
47005,6.11667703631818e-05
47004,6.12581812316686e-05
47003,6.13497102852587e-05
47002,6.14413576133269e-05
47001,6.15331233051283e-05
47000,6.16250074498015e-05
46999,6.17260261043875e-05
46998,6.18271850196919e-05
46997,6.19284843056966e-05
46996,6.20299240722144e-05
46995,6.21315044288835e-05
46994,6.22332254851703e-05
46993,6.23350873503674e-05
46992,6.243709013359e-05
46991,6.25392339437802e-05
46990,6.26415188897002e-05
46989,6.27439450799365e-05
46988,6.28465126228969e-05
46987,6.29492216268072e-05
46986,6.30520721997155e-05
46985,6.31550644494855e-05
46984,6.32581984838006e-05
46983,6.33614744101606e-05
46982,6.34648923358792e-05
46981,6.35684523680872e-05
46980,6.36721546137268e-05
46979,6.37817897148412e-05
46978,6.38915774959763e-05
46977,6.4001518065177e-05
46976,6.41116115302638e-05
46975,6.42218579988316e-05
46974,6.43322575782487e-05
46973,6.44428103756565e-05
46972,6.45535164979672e-05
46971,6.4664376051864e-05
46970,6.47753891437995e-05
46969,6.48865558799949e-05
46968,6.49978763664389e-05
46967,6.51093507088865e-05
46966,6.52209790128585e-05
46965,6.533276138364e-05
46964,6.54446979262796e-05
46963,6.55567887455885e-05
46962,6.56690339461391e-05
46961,6.57814336322644e-05
46960,6.58939879080568e-05
46959,6.60173387239207e-05
46958,6.6140868536679e-05
46957,6.6264577461988e-05
46956,6.63884656151634e-05
46955,6.65125331111833e-05
46954,6.66367800646842e-05
46953,6.67612065899604e-05
46952,6.68858128009627e-05
46951,6.70105988112955e-05
46950,6.71355647342184e-05
46949,6.7260710682643e-05
46948,6.73860367691317e-05
46947,6.75115431058973e-05
46946,6.76372298047991e-05
46945,6.7763096977345e-05
46944,6.78891447346882e-05
46943,6.80153731876262e-05
46942,6.81417824466002e-05
46941,6.82683726216907e-05
46940,6.83951438226209e-05
46939,6.85281192971567e-05
46938,6.86612888904173e-05
46937,6.87946527115883e-05
46936,6.8928210869425e-05
46935,6.90619634722464e-05
46934,6.91959106279372e-05
46933,6.9330052443945e-05
46932,6.94643890272784e-05
46931,6.95989204845083e-05
46930,6.97336469217619e-05
46929,6.98685684447246e-05
46928,7.00036851586371e-05
46927,7.01389971682937e-05
46926,7.02745045780435e-05
46925,7.04102074917845e-05
46924,7.05461060129652e-05
46923,7.06822002445822e-05
46922,7.0818490289178e-05
46921,7.09549762488423e-05
46920,7.10916582252065e-05
46919,7.12285363194445e-05
46918,7.13656106322714e-05
46917,7.15028812639399e-05
46916,7.16403483142434e-05
46915,7.17780118825085e-05
46914,7.19158720675974e-05
46913,7.20539289679053e-05
46912,7.21921826813586e-05
46911,7.23306333054154e-05
46910,7.24692809370606e-05
46909,7.26081256728067e-05
46908,7.27471676086917e-05
46907,7.28864068402771e-05
46906,7.30258434626488e-05
46905,7.31654775704117e-05
46904,7.3305309257691e-05
46903,7.34453386181296e-05
46902,7.35855657448862e-05
46901,7.37259907306369e-05
46900,7.38666136675686e-05
46899,7.40200179010089e-05
46898,7.41736490625681e-05
46897,7.43275072382756e-05
46896,7.44815925134675e-05
46895,7.46359049727852e-05
46894,7.47904447001732e-05
46893,7.49452117788773e-05
46892,7.5100206291442e-05
46891,7.52554283197098e-05
46890,7.54108779448183e-05
46889,7.55665552471984e-05
46888,7.57224603065726e-05
46887,7.58785932019531e-05
46886,7.60349540116395e-05
46885,7.61915428132174e-05
46884,7.63483596835558e-05
46883,7.65054046988059e-05
46882,7.66626779343984e-05
46881,7.68201794650423e-05
46880,7.69779093647225e-05
46879,7.71388971843368e-05
46878,7.7300129658062e-05
46877,7.74616068898521e-05
46876,7.76233289828659e-05
46875,7.77852960394708e-05
46874,7.79475081612351e-05
46873,7.81099654489275e-05
46872,7.82726680025174e-05
46871,7.84356159211665e-05
46870,7.85988093032328e-05
46869,7.87622482462624e-05
46868,7.89259328469899e-05
46867,7.90898632013376e-05
46866,7.9254039404408e-05
46865,7.94184615504873e-05
46864,7.95831297330375e-05
46863,7.97480440446964e-05
46862,7.99132045772774e-05
46861,8.00786114217612e-05
46860,8.02442646683002e-05
46859,8.04046996110054e-05
46858,8.05653655717507e-05
46857,8.0726262631187e-05
46856,8.08873908692283e-05
46855,8.1048750365049e-05
46854,8.1210341197082e-05
46853,8.13721634430166e-05
46852,8.15342171797962e-05
46851,8.16965024836163e-05
46850,8.18590194299224e-05
46849,8.2021768093408e-05
46848,8.21847485480118e-05
46847,8.23479608669166e-05
46846,8.25114051225466e-05
46845,8.26750813865648e-05
46844,8.28389897298722e-05
46843,8.30031302226041e-05
46842,8.31675029341292e-05
46841,8.3332107933047e-05
46840,8.34969452871854e-05
46839,8.36665141536988e-05
46838,8.38363325254022e-05
46837,8.40064004864866e-05
46836,8.41767181202523e-05
46835,8.43472855091136e-05
46834,8.45181027345896e-05
46833,8.46891698773041e-05
46832,8.48604870169858e-05
46831,8.50320542324596e-05
46830,8.52038716016505e-05
46829,8.53759392015751e-05
46828,8.55482571083418e-05
46827,8.57208253971498e-05
46826,8.58936441422816e-05
46825,8.60667134171063e-05
46824,8.62400332940713e-05
46823,8.64136038447021e-05
46822,8.65874251396022e-05
46821,8.67614972484445e-05
46820,8.69358202399755e-05
46819,8.7113968252491e-05
46818,8.72923880280715e-05
46817,8.74710796661402e-05
46816,8.76500432650207e-05
46815,8.78292789219384e-05
46814,8.80087867330129e-05
46813,8.81885667932558e-05
46812,8.83686191965674e-05
46811,8.854894403573e-05
46810,8.87295414024086e-05
46809,8.89104113871448e-05
46808,8.9091554079353e-05
46807,8.92729695673182e-05
46806,8.94546579381882e-05
46805,8.96366192779761e-05
46804,8.9818853671552e-05
46803,9.00013612026409e-05
46802,9.01841419538197e-05
46801,9.03671960065098e-05
46800,9.0550523440979e-05
46799,9.07173698017564e-05
46798,9.08844396957365e-05
46797,9.10517331750872e-05
46796,9.12192502911997e-05
46795,9.13869910946794e-05
46794,9.15549556353491e-05
46793,9.17231439622454e-05
46792,9.18915561236126e-05
46791,9.2060192166908e-05
46790,9.22290521387917e-05
46789,9.23981360851309e-05
46788,9.25674440509955e-05
46787,9.27369760806526e-05
46786,9.29067322175714e-05
46785,9.30767125044129e-05
46784,9.32469169830349e-05
46783,9.34173456944868e-05
46782,9.35879986790046e-05
46781,9.37588759760152e-05
46780,9.39299776241273e-05
46779,9.41084447315364e-05
46778,9.42871491884614e-05
46777,9.44660910207211e-05
46776,9.46452702532136e-05
46775,9.48246869099142e-05
46774,9.50043410138732e-05
46773,9.51842325872133e-05
46772,9.53643616511277e-05
46771,9.55447282258777e-05
46770,9.57253323307904e-05
46769,9.59061739842566e-05
46768,9.60872532037285e-05
46767,9.62685700057172e-05
46766,9.64501244057907e-05
46765,9.66319164185717e-05
46764,9.68139460577353e-05
46763,9.69962133360066e-05
46762,9.71787182651586e-05
46761,9.73614608560101e-05
46760,9.7544441118423e-05
46759,9.77099426485534e-05
46758,9.78756355576715e-05
46757,9.8041519845182e-05
46756,9.82075955098597e-05
46755,9.83738625498532e-05
46754,9.85403209626803e-05
46753,9.87069707452276e-05
46752,9.88738118937501e-05
46751,9.90408444038666e-05
46750,9.92080682705633e-05
46749,9.937548348819e-05
46748,9.95430900504586e-05
46747,9.97108879504434e-05
46746,9.98788771805764e-05
46745,0.000100047057732651
46744,0.000100215429597818
46743,0.000100383992766584
46742,0.000100552747228811
46741,0.000100721692973715
46740,0.000100890829989866
46739,0.000101053771373005
46738,0.00010121689030502
46737,0.000101380186774983
46736,0.000101543660771401
46735,0.000101707312282223
46734,0.00010187114129483
46733,0.000102035147796041
46732,0.000102199331772108
46731,0.000102363693208718
46730,0.000102528232090989
46729,0.000102692948403472
46728,0.000102857842130145
46727,0.000103022913254421
46726,0.000103188161759135
46725,0.000103353587626554
46724,0.00010351919083837
46723,0.000103684971375698
46722,0.000103850929219083
46721,0.000104017064348486
46720,0.000104183376743297
46719,0.000104346314205467
46718,0.000104509411952372
46717,0.000104672669939232
46716,0.00010483608812076
46715,0.000104999666451165
46714,0.000105163404884149
46713,0.000105327303372905
46712,0.000105491361870122
46711,0.000105655580327978
46710,0.000105819958698143
46709,0.000105984496931777
46708,0.00010614919497953
46707,0.000106314052791542
46706,0.00010647907031744
46705,0.000106644247506342
46704,0.00010680958430685
46703,0.000106975080667054
46702,0.000107140736534531
46701,0.000107306551856344
46700,0.000107472526579038
46699,0.000107617732435307
46698,0.000107763062484555
46697,0.000107908516696507
46696,0.000108054095040581
46695,0.000108199797485892
46694,0.000108345624001253
46693,0.00010849157455517
46692,0.000108637649115846
46691,0.000108783847651174
46690,0.000108930170128746
46689,0.000109076616515847
46688,0.000109223186779453
46687,0.000109369880886238
46686,0.000109516698802563
46685,0.000109663640494485
46684,0.000109810705927753
46683,0.000109957895067808
46682,0.000110105207879781
46681,0.000110252644328495
46680,0.000110400204378465
46679,0.000110534368693527
46678,0.000110668635199337
46677,0.000110803003869083
46676,0.000110937474675744
46675,0.000111072047592085
46674,0.00011120672259066
46673,0.00011134149964381
46672,0.000111476378723662
46671,0.000111611359802133
46670,0.000111746442850924
46669,0.000111881627841524
46668,0.000112016914745209
46667,0.000112152303533038
46666,0.00011228779417586
46665,0.000112423386644308
46664,0.0001125590809088
46663,0.00011269487693954
46662,0.000112830774706518
46661,0.000112966774179508
46660,0.000113102875328069
46659,0.000113231256394962
46658,0.000113359730592967
46657,0.000113488297900555
46656,0.000113616958296017
46655,0.000113745711757467
46654,0.000113874558262841
46653,0.000114003497789896
46652,0.000114132530316208
46651,0.000114261655819178
46650,0.000114390874276025
46649,0.000114520185663788
46648,0.000114649589959331
46647,0.000114779087139331
46646,0.000114908677180292
46645,0.000115038360058533
46644,0.000115168135750194
46643,0.000115298004231239
46642,0.000115427965477442
46641,0.000115558019464406
46640,0.000115688166167546
46639,0.000115784570680449
46638,0.000115881024981741
46637,0.000115977529060183
46636,0.000116074082904491
46635,0.000116170686503322
46634,0.000116267339845284
46633,0.00011636404291893
46632,0.000116460795712761
46631,0.000116557598215224
46630,0.000116654450414713
46629,0.000116751352299569
46628,0.000116848303858082
46627,0.000116945305078485
46626,0.000117042355948961
46625,0.000117139456457636
46624,0.000117236606592588
46623,0.000117333806341838
46622,0.000117431055693353
46621,0.00011752835463505
46620,0.000117625703154788
46619,0.000117716075814352
46618,0.000117806491272099
46617,0.000117896949518345
46616,0.000117987450543371
46615,0.000118077994337416
46614,0.000118168580890679
46613,0.000118259210193318
46612,0.000118349882235452
46611,0.000118440597007161
46610,0.000118531354498485
46609,0.000118622154699421
46608,0.00011871299759993
46607,0.000118803883189928
46606,0.000118894811459297
46605,0.000118985782397874
46604,0.000119076795995457
46603,0.000119167852241805
46602,0.000119258951126634
46601,0.000119350092639626
46600,0.000119441276770414
46599,0.000119505069577239
46598,0.000119568882418786
46597,0.000119632715290766
46596,0.000119696568188883
46595,0.000119760441108827
46594,0.000119824334046284
46593,0.000119888246996928
46592,0.000119952179956423
46591,0.000120016132920426
46590,0.000120080105884582
46589,0.000120144098844527
46588,0.00012020811179589
46587,0.000120272144734288
46586,0.000120336197655332
46585,0.000120400270554617
46584,0.000120464363427736
46583,0.000120528476270271
46582,0.000120592609077789
46581,0.000120656761845854
46580,0.000120720934570019
46579,0.000120771781659529
46578,0.000120822640721322
46577,0.000120873511752346
46576,0.000120924394749546
46575,0.00012097528970986
46574,0.000121026196630227
46573,0.000121077115507577
46572,0.000121128046338839
46571,0.000121178989120935
46570,0.000121229943850786
46569,0.000121280910525308
46568,0.000121331889141411
46567,0.000121382879696004
46566,0.000121433882185989
46565,0.000121484896608264
46564,0.000121535922959727
46563,0.000121586961237266
46562,0.000121638011437771
46561,0.000121689073558121
46560,0.000121740147595197
46559,0.000121775977464988
46558,0.000121811813467431
46557,0.000121847655601735
46556,0.000121883503867106
46555,0.000121919358262751
46554,0.000121955218787875
46553,0.000121991085441683
46552,0.000122026958223378
46551,0.000122062837132162
46550,0.000122098722167239
46549,0.000122134613327807
46548,0.000122170510613068
46547,0.00012220641402222
46546,0.000122242323554461
46545,0.000122278239208989
46544,0.000122314160985
46543,0.000122350088881689
46542,0.000122386022898251
46541,0.00012242196303388
46540,0.000122457909287768
46539,0.000122485750840306
46538,0.00012251359672667
46537,0.000122541446946635
46536,0.000122569301499979
46535,0.000122597160386473
46534,0.000122625023605895
46533,0.000122652891158019
46532,0.000122680763042618
46531,0.000122708639259466
46530,0.000122736519808334
46529,0.000122764404688997
46528,0.000122792293901226
46527,0.000122820187444792
46526,0.000122848085319468
46525,0.000122875987525022
46524,0.000122903894061226
46523,0.00012293180492785
46522,0.000122959720124661
46521,0.000122987639651431
46520,0.000123015563507926
46519,0.000123044405107298
46518,0.0001230732506148
46517,0.000123102100030009
46516,0.000123130953352506
46515,0.000123159810581865
46514,0.000123188671717664
46513,0.000123217536759483
46512,0.000123246405706894
46511,0.000123275278559476
46510,0.000123304155316803
46509,0.00012333303597845
46508,0.000123361920543994
46507,0.000123390809013008
46506,0.000123419701385067
46505,0.000123448597659743
46504,0.000123477497836611
46503,0.000123506401915244
46502,0.000123535309895214
46501,0.000123564221776094
46500,0.000123593137557456
46499,0.000123605774182902
46498,0.000123618412877567
46497,0.000123631053641479
46496,0.000123643696474663
46495,0.000123656341377147
46494,0.000123668988348958
46493,0.000123681637390122
46492,0.000123694288500667
46491,0.000123706941680618
46490,0.00012371959693
46489,0.00012373225424884
46488,0.000123744913637165
46487,0.000123757575094999
46486,0.000123770238622368
46485,0.000123782904219296
46484,0.000123795571885809
46483,0.000123808241621933
46482,0.000123820913427692
46481,0.000123833587303109
46480,0.00012384626324821
46479,0.000123861645854477
46478,0.000123877029559278
46477,0.000123892414362435
46476,0.000123907800263768
46475,0.000123923187263099
46474,0.000123938575360249
46473,0.000123953964555039
46472,0.000123969354847291
46471,0.000123984746236824
46470,0.000124000138723459
46469,0.000124015532307018
46468,0.000124030926987321
46467,0.00012404632276419
46466,0.000124061719637444
46465,0.000124077117606903
46464,0.000124092516672389
46463,0.000124107916833721
46462,0.000124123318090721
46461,0.000124138720443207
46460,0.000124154123891001
46459,0.000124176778436588
46458,0.00012419943524283
46457,0.000124222094309313
46456,0.000124244755635625
46455,0.000124267419221351
46454,0.000124290085066078
46453,0.000124312753169392
46452,0.000124335423530877
46451,0.000124358096150121
46450,0.000124380771026708
46449,0.000124403448160223
46448,0.00012442612755025
46447,0.000124448809196374
46446,0.000124471493098181
46445,0.000124494179255254
46444,0.000124516867667177
46443,0.000124539558333534
46442,0.000124562251253907
46441,0.000124584946427881
46440,0.000124607643855039
46439,0.000124644872409659
46438,0.000124682106997231
46437,0.000124719347616353
46436,0.000124756594265621
46435,0.000124793846943631
46434,0.000124831105648976
46433,0.00012486837038025
46432,0.000124905641136044
46431,0.000124942917914948
46430,0.000124980200715553
46429,0.000125017489536445
46428,0.000125054784376212
46427,0.00012509208523344
46426,0.000125129392106712
46425,0.000125166704994612
46424,0.000125204023895723
46423,0.000125241348808624
46422,0.000125278679731895
46421,0.000125316016664116
46420,0.000125353359603862
46419,0.000125389798672612
46418,0.000125426243790341
46417,0.000125462694956166
46416,0.000125499152169204
46415,0.000125535615428571
46414,0.00012557208473338
46413,0.000125608560082746
46412,0.000125645041475782
46411,0.000125681528911599
46410,0.000125718022389308
46409,0.00012575452190802
46408,0.000125791027466843
46407,0.000125827539064885
46406,0.000125864056701255
46405,0.000125900580375057
46404,0.000125937110085399
46403,0.000125973645831384
46402,0.000126010187612116
46401,0.000126046735426697
46400,0.00012608328927423
46399,0.0001261271618535
46398,0.000126171043117369
46397,0.000126214933064282
46396,0.000126258831692677
46395,0.000126302739000995
46394,0.000126346654987673
46393,0.000126390579651144
46392,0.000126434512989843
46391,0.000126478455002201
46390,0.000126522405686647
46389,0.000126566365041609
46388,0.000126610333065512
46387,0.00012665430975678
46386,0.000126698295113834
46385,0.000126742289135096
46384,0.000126786291818982
46383,0.000126830303163907
46382,0.000126874323168288
46381,0.000126918351830535
46380,0.00012696238914906
46379,0.000127029365147777
46378,0.000127096360333195
46377,0.000127163374698345
46376,0.000127230408236252
46375,0.000127297460939926
46374,0.000127364532802368
46373,0.000127431623816569
46372,0.000127498733975507
46371,0.000127565863272153
46370,0.000127633011699461
46369,0.000127700179250381
46368,0.000127767365917848
46367,0.000127834571694787
46366,0.000127901796574114
46365,0.00012796904054873
46364,0.000128036303611529
46363,0.000128103585755394
46362,0.000128170886973195
46361,0.000128238207257794
46360,0.000128305546602037
46359,0.000128381193341692
46358,0.000128456863679689
46357,0.000128532557603886
46356,0.000128608275102124
46355,0.000128684016162223
46354,0.000128759780771986
46353,0.000128835568919192
46352,0.000128911380591605
46351,0.000128987215776968
46350,0.000129063074463002
46349,0.000129138956637413
46348,0.000129214862287884
46347,0.000129290791402081
46346,0.000129366743967647
46345,0.00012944271997221
46344,0.000129518719403376
46343,0.000129594742248731
46342,0.000129670788495843
46341,0.000129746858132259
46340,0.000129822951145508
46339,0.000129908311770135
46338,0.000129993701844472
46337,0.000130079121344095
46336,0.000130164570244533
46335,0.000130250048521276
46334,0.000130335556149767
46333,0.000130421093105409
46332,0.000130506659363562
46331,0.000130592254899543
46330,0.000130677879688627
46329,0.000130763533706045
46328,0.000130849216926984
46327,0.000130934929326593
46326,0.000131020670879972
46325,0.000131106441562184
46324,0.000131192241348246
46323,0.000131278070213132
46322,0.000131363928131777
46321,0.000131449815079067
46320,0.000131535731029853
46319,0.000131644120486361
46318,0.000131752555721232
46317,0.000131861036690901
46316,0.000131969563351717
46315,0.000132078135659931
46314,0.000132186753571708
46313,0.00013229541704312
46312,0.000132404126030145
46311,0.000132512880488673
46310,0.000132621680374501
46309,0.000132730525643335
46308,0.00013283941625079
46307,0.000132948352152389
46306,0.000133057333303565
46305,0.000133166359659657
46304,0.000133275431175915
46303,0.000133384547807498
46302,0.000133493709509471
46301,0.000133602916236812
46300,0.000133712167944403
46299,0.000133837478087818
46298,0.00013396284722906
46297,0.000134088275296038
46296,0.00013421376221649
46295,0.000134339307917992
46294,0.000134464912327952
46293,0.000134590575373609
46292,0.000134716296982041
46291,0.000134842077080155
46290,0.000134967915594696
46289,0.000135093812452239
46288,0.000135219767579193
46287,0.000135345780901806
46286,0.000135471852346153
46285,0.000135597981838148
46284,0.000135724169303537
46283,0.000135850414667899
46282,0.000135976717856651
46281,0.000136103078795038
46280,0.000136229497408147
46279,0.000136370271116645
46278,0.000136511116651052
46277,0.000136652033923956
46276,0.000136793022847733
46275,0.000136934083334541
46274,0.000137075215296327
46273,0.000137216418644823
46272,0.000137357693291547
46271,0.000137499039147803
46270,0.000137640456124681
46269,0.000137781944133058
46268,0.000137923503083595
46267,0.00013806513288674
46266,0.000138206833452729
46265,0.000138348604691583
46264,0.000138490446513109
46263,0.000138632358826899
46262,0.000138774341542333
46261,0.000138916394568578
46260,0.000139058517814586
46259,0.000139214230409902
46258,0.000139370030329681
46257,0.000139525917477768
46256,0.000139681891757745
46255,0.000139837953072929
46254,0.000139994101326378
46253,0.000140150336420886
46252,0.000140306658258985
46251,0.000140463066742942
46250,0.000140619561774766
46249,0.0001407761432562
46248,0.000140932811088724
46247,0.000141089565173559
46246,0.00014124640541166
46245,0.00014140333170372
46244,0.000141560343950171
46243,0.00014171744205118
46242,0.000141874625906654
46241,0.000142031895416235
46240,0.000142189250479303
46239,0.000142361329677795
46238,0.000142533513709428
46237,0.000142705802453247
46236,0.000142878195787925
46235,0.000143050693591775
46234,0.000143223295742744
46233,0.000143396002118415
46232,0.000143568812596008
46231,0.000143741727052372
46230,0.000143914745363998
46229,0.00014408786740701
46228,0.000144261093057164
46227,0.000144434422189857
46226,0.000144607854680115
46225,0.0001447813904026
46224,0.000144955029231613
46223,0.000145128771041085
46222,0.000145302615704586
46221,0.000145476563095314
46220,0.000145650613086109
46219,0.00014585627541776
46218,0.000146062081029612
46217,0.000146268029712541
46216,0.000146474121256706
46215,0.000146680355451563
46214,0.000146886732085853
46213,0.000147093250947606
46212,0.000147299911824147
46211,0.000147506714502084
46210,0.000147713658767318
46209,0.000147920744405039
46208,0.000148127971199724
46207,0.000148335338935141
46206,0.000148542847394345
46205,0.000148750496359683
46204,0.000148958285612788
46203,0.00014916621493458
46202,0.000149374284105273
46201,0.000149582492904364
46200,0.000149790841110642
46199,0.000150008203051367
46198,0.000150225712748397
46197,0.000150443369934845
46196,0.000150661174342968
46195,0.000150879125704179
46194,0.000151097223749041
46193,0.000151315468207266
46192,0.000151533858807719
46191,0.000151752395278414
46190,0.000151971077346517
46189,0.000152189904738345
46188,0.000152408877179366
46187,0.000152627994394202
46186,0.00015284725610662
46185,0.000153066662039545
46184,0.00015328621191505
46183,0.000153505905454361
46182,0.000153725742377858
46181,0.000153945722405066
46180,0.00015416584525467
46179,0.000154410400941708
46178,0.000154655132780721
46177,0.000154900040387239
46176,0.000155145123375505
46175,0.00015539038135848
46174,0.000155635813947841
46173,0.000155881420753983
46172,0.000156127201386016
46171,0.00015637315545177
46170,0.000156619282557791
46169,0.000156865582309341
46168,0.000157112054310405
46167,0.000157358698163682
46166,0.000157605513470591
46165,0.000157852499831272
46164,0.000158099656844581
46163,0.000158346984108096
46162,0.000158594481218114
46161,0.000158842147769654
46160,0.000159089983356453
46159,0.000159354415367133
46158,0.000159619039155932
46157,0.000159883854228478
46156,0.000160148860088744
46155,0.000160414056239061
46154,0.000160679442180108
46153,0.000160945017410916
46152,0.00016121078142887
46151,0.000161476733729706
46150,0.000161742873807516
46149,0.000162009201154746
46148,0.000162275715262195
46147,0.000162542415619022
46146,0.000162809301712736
46145,0.000163076373029207
46144,0.000163343629052663
46143,0.000163611069265689
46142,0.000163878693149229
46141,0.000164146500182586
46140,0.000164414489843424
46139,0.000164691800203792
46138,0.0001649693004285
46137,0.000165246989911483
46136,0.000165524868044787
46135,0.000165802934218573
46134,0.000166081187821116
46133,0.000166359628238806
46132,0.000166638254856152
46131,0.000166917067055784
46130,0.000167196064218447
46129,0.000167475245723013
46128,0.000167754610946473
46127,0.000168034159263943
46126,0.000168313890048668
46125,0.000168593802672016
46124,0.000168873896503487
46123,0.000169154170910708
46122,0.00016943462525944
46121,0.000169715258913577
46120,0.000169996071235147
46119,0.000170310082404987
46118,0.00017062432241728
46117,0.000170938790415402
46116,0.000171253485539847
46115,0.000171568406928237
46114,0.00017188355371532
46113,0.000172198925032968
46112,0.000172514520010188
46111,0.000172830337773115
46110,0.000173146377445023
46109,0.000173462638146319
46108,0.000173779118994553
46107,0.000174095819104416
46106,0.000174412737587738
46105,0.000174729873553501
46104,0.000175047226107833
46103,0.000175364794354016
46102,0.000175682577392484
46101,0.000176000574320825
46100,0.000176318784233789
46099,0.000176644331242598
46098,0.000176970112106939
46097,0.000177296125904847
46096,0.000177622371711208
46095,0.000177948848597756
46094,0.00017827555563308
46093,0.000178602491882622
46092,0.000178929656408682
46091,0.000179257048270421
46090,0.000179584666523857
46089,0.000179912510221876
46088,0.000180240578414224
46087,0.000180568870147517
46086,0.000180897384465244
46085,0.00018122612040776
46084,0.000181555077012299
46083,0.000181884253312967
46082,0.000182213648340752
46081,0.000182543261123524
46080,0.000182873090686035
46079,0.000183227875137067
46078,0.000183582923175457
46077,0.000183938233622683
46076,0.000184293805295873
46075,0.000184649637007827
46074,0.000185005727566999
46073,0.000185362075777515
46072,0.000185718680439168
46071,0.000186075540347421
46070,0.000186432654293414
46069,0.000186790021063962
46068,0.000187147639441557
46067,0.00018750550820438
46066,0.000187863626126289
46065,0.000188221991976836
46064,0.000188580604521264
46063,0.000188939462520505
46062,0.000189298564731196
46061,0.000189657909905667
46060,0.000190017496791959
46059,0.000190384950407801
46058,0.000190752670108423
46057,0.00019112065457429
46056,0.000191488902480878
46055,0.000191857412498687
46054,0.000192226183293234
46053,0.000192595213525063
46052,0.000192964501849745
46051,0.000193334046917876
46050,0.000193703847375088
46049,0.000194073901862051
46048,0.00019444420901447
46047,0.000194814767463095
46046,0.000195185575833716
46045,0.000195556632747178
46044,0.000195927936819376
46043,0.000196299486661257
46042,0.000196671280878835
46041,0.000197043318073177
46040,0.000197415596840423
46039,0.000197805447790873
46038,0.000198195567668953
46037,0.000198585954853975
46036,0.000198976607719161
46035,0.000199367524631636
46034,0.000199758703952438
46033,0.000200150144036523
46032,0.000200541843232767
46031,0.000200933799883975
46030,0.00020132601232688
46029,0.000201718478892156
46028,0.000202111197904417
46027,0.000202504167682223
46026,0.000202897386538093
46025,0.000203290852778497
46024,0.000203684564703876
46023,0.000204078520608638
46022,0.000204472718781168
46021,0.000204867157503835
46020,0.000205261835052991
46019,0.000205665775781485
46018,0.000206069961625994
46017,0.000206474390722213
46016,0.000206879061199312
46015,0.000207283971179953
46014,0.000207689118780292
46013,0.000208094502109988
46012,0.000208500119272212
46011,0.000208905968363656
46010,0.000209312047474536
46009,0.000209718354688607
46008,0.000210124888083168
46007,0.000210531645729071
46006,0.000210938625690728
46005,0.000211345826026124
46004,0.000211753244786821
46003,0.000212160880017971
46002,0.000212568729758324
46001,0.000212976792040236
46000,0.000213385064889679
45999,0.000213784761918171
45998,0.000214184648649223
45997,0.000214584723213449
45996,0.000214984983735876
45995,0.000215385428335944
45994,0.000215786055127519
45993,0.000216186862218905
45992,0.000216587847712846
45991,0.000216989009706549
45990,0.000217390346291678
45989,0.000217791855554377
45988,0.000218193535575278
45987,0.000218595384429503
45986,0.000218997400186684
45985,0.000219399580910969
45984,0.000219801924661034
45983,0.000220204429490095
45982,0.000220607093445913
45981,0.000221009914570814
45980,0.000221412890901691
45979,0.000221816264155282
45978,0.000222219779810624
45977,0.00022262343587932
45976,0.000223027230367808
45975,0.000223431161277366
45974,0.000223835226604126
45973,0.000224239424339088
45972,0.000224643752468129
45971,0.00022504820897202
45970,0.000225452791826433
45969,0.000225857499001959
45968,0.000226262328464121
45967,0.000226667278173378
45966,0.000227072346085154
45965,0.000227477530149833
45964,0.000227882828312787
45963,0.000228288238514384
45962,0.000228693758689996
45961,0.000229099386770022
45960,0.000229505120679896
45959,0.000229892797791032
45958,0.000230280551739081
45957,0.000230668380681987
45956,0.00023105628277391
45955,0.00023144425616525
45954,0.000231832299002648
45953,0.000232220409429005
45952,0.00023260858558349
45951,0.000232996825601554
45950,0.000233385127614947
45949,0.000233773489751722
45948,0.000234161910136256
45947,0.000234550386889258
45946,0.000234938918127781
45945,0.000235327501965239
45944,0.000235716136511418
